,age,education.num,marital.status,occupation,relationship,race,sex,hours.per.week,capital.gain,capital.loss,income
556,49,16,2,9,0,2,1,60,0,1902,1
557,49,12,2,11,5,4,0,40,0,1902,1
558,57,15,2,2,0,1,1,40,0,1902,1
559,42,13,2,4,0,4,1,80,0,1902,1
560,43,10,2,0,5,4,0,40,0,1902,1
561,43,10,2,3,0,4,1,40,0,1902,1
562,42,15,2,9,0,4,1,60,0,1902,1
563,53,13,2,3,0,4,1,55,0,1902,1
564,40,14,2,9,0,4,1,48,0,1902,1
565,46,14,2,12,0,4,1,40,0,1902,1
566,41,13,2,3,0,4,1,60,0,1902,1
567,49,13,2,2,0,4,1,40,0,1902,1
568,31,13,2,9,0,4,1,50,0,1902,1
569,34,14,2,3,0,4,1,50,0,1902,1
570,40,14,2,12,0,1,1,40,0,1902,1
571,50,10,2,0,5,4,0,38,0,1902,1
572,54,9,2,2,0,1,1,40,0,1902,1
573,49,10,2,0,0,4,1,50,0,1902,1
574,44,14,2,3,5,4,0,60,0,1902,1
575,57,13,2,9,0,4,1,40,0,1902,1
576,28,14,2,9,5,4,0,55,0,1902,0
577,57,10,2,11,0,4,1,40,0,1902,1
578,59,13,2,9,0,4,1,43,0,1902,1
579,38,12,2,3,5,4,0,40,0,1902,1
580,36,9,2,4,0,4,1,60,0,1902,1
581,55,10,2,3,0,4,1,40,0,1902,1
582,34,9,2,11,0,4,1,60,0,1902,1
583,51,10,2,11,0,4,1,50,0,1902,1
584,46,9,2,13,0,4,1,70,0,1902,1
585,33,14,2,3,0,4,1,45,0,1902,1
586,31,13,2,9,5,4,0,35,0,1902,1
587,31,13,2,3,5,4,0,35,0,1902,1
588,59,9,2,3,0,4,1,52,0,1902,1
589,48,12,2,11,0,4,1,40,0,1902,1
590,33,13,2,3,0,4,1,45,0,1902,1
591,46,10,2,2,0,4,1,50,0,1902,1
592,53,13,2,3,0,2,1,40,0,1902,1
593,39,14,2,9,5,4,0,18,0,1902,1
594,44,9,2,9,0,4,1,40,0,1902,1
595,45,14,2,3,0,4,1,50,0,1902,1
596,42,13,2,10,0,4,1,40,0,1902,1
597,24,4,2,13,0,4,1,40,0,1902,1
598,57,13,2,11,0,4,1,40,0,1902,1
599,51,13,2,9,0,4,1,40,0,1902,1
600,50,13,2,3,0,4,1,40,0,1902,1
601,50,13,2,0,0,4,1,50,0,1902,1
602,52,14,2,3,0,4,1,50,0,1902,1
603,46,13,2,11,0,4,1,42,0,1902,1
604,44,10,2,11,0,1,1,40,0,1902,1
605,47,13,2,3,0,4,1,45,0,1902,1
606,36,13,2,11,0,4,1,45,0,1902,1
607,34,10,2,9,0,4,1,38,0,1902,1
608,49,13,2,3,0,4,1,50,0,1902,1
609,45,13,2,11,0,4,1,45,0,1902,1
610,46,13,2,3,0,4,1,50,0,1902,1
611,53,13,2,3,0,4,1,48,0,1902,1
612,63,16,2,3,0,4,1,50,0,1902,1
613,52,13,2,9,0,4,1,40,0,1902,1
614,44,13,2,3,0,2,1,40,0,1902,1
615,37,13,2,11,0,4,1,40,0,1902,1
616,44,16,2,9,0,4,1,40,0,1902,1
617,53,13,2,9,0,4,1,40,0,1902,1
618,32,13,2,12,0,4,1,40,0,1902,1
619,50,16,2,9,0,4,1,45,0,1902,1
620,42,14,2,9,0,1,1,40,0,1902,1
621,50,12,2,2,0,4,1,40,0,1902,1
622,33,13,2,11,0,4,1,55,0,1902,1
623,50,14,2,9,5,4,0,40,0,1902,1
624,32,13,2,9,5,4,0,32,0,1902,1
625,41,9,2,9,0,4,1,40,0,1902,1
626,54,9,2,3,0,4,1,55,0,1902,1
627,34,12,2,11,0,2,1,50,0,1902,1
628,41,13,2,3,0,4,1,55,0,1902,1
629,39,15,2,9,0,4,1,50,0,1902,1
630,42,14,2,9,0,4,1,40,0,1902,1
631,31,13,2,11,0,4,1,45,0,1902,1
632,45,11,2,9,0,4,1,42,0,1902,1
633,41,13,2,12,0,4,1,42,0,1902,1
634,48,14,2,3,5,4,0,38,0,1902,1
635,32,9,2,4,0,4,1,55,0,1902,1
636,41,10,2,6,0,2,1,40,0,1902,1
637,31,13,2,3,5,4,0,40,0,1902,1
638,30,10,2,3,0,1,1,40,0,1902,1
639,41,10,2,3,5,4,0,40,0,1902,1
640,48,14,2,9,0,4,1,40,0,1902,1
641,60,16,2,9,0,4,1,40,0,1902,1
642,38,13,2,3,0,1,1,65,0,1902,1
643,46,3,2,13,0,0,1,40,0,1902,0
644,28,10,2,11,0,4,1,55,0,1902,1
645,64,16,2,3,0,4,1,60,0,1902,1
646,31,13,2,14,5,4,0,20,0,1902,1
647,42,14,2,9,0,4,1,50,0,1902,1
648,43,11,2,12,5,4,0,32,0,1902,1
649,61,10,2,11,0,4,1,35,0,1902,1
650,48,16,2,9,0,1,1,40,0,1902,1
651,46,14,2,3,0,4,1,45,0,1902,1
652,44,13,2,3,0,4,1,50,0,1902,1
653,39,10,2,3,0,4,1,50,0,1902,1
654,46,13,2,11,0,4,1,40,0,1902,1
655,48,16,2,9,0,4,1,50,0,1902,1
656,27,7,2,2,0,4,1,40,0,1902,1
657,22,10,2,11,0,4,1,37,0,1902,0
658,51,13,2,3,0,4,1,40,0,1902,0
659,48,10,2,10,0,4,1,40,0,1902,1
660,52,11,2,2,0,4,1,40,0,1902,1
661,31,9,2,2,0,4,1,40,0,1902,1
662,53,13,2,0,0,4,1,40,0,1902,1
663,51,14,2,9,0,4,1,60,0,1902,1
664,46,16,2,9,5,4,0,52,0,1902,1
665,25,10,2,0,0,2,1,36,0,1902,1
666,46,9,2,2,0,2,1,40,0,1902,1
667,57,9,2,11,0,4,1,30,0,1902,1
668,44,13,2,9,0,4,1,50,0,1902,1
669,42,9,2,13,0,4,1,50,0,1902,1
670,42,14,2,0,0,4,1,40,0,1902,1
671,30,13,2,9,0,4,1,55,0,1902,1
672,54,16,2,3,0,4,1,50,0,1902,1
673,46,15,2,9,0,4,1,45,0,1902,1
674,33,13,2,0,0,4,1,50,0,1902,1
675,38,10,2,3,0,4,1,50,0,1902,1
676,50,14,2,2,0,4,1,45,0,1902,1
677,46,7,2,2,0,4,1,40,0,1902,1
678,41,14,2,11,5,4,0,35,0,1902,1
679,56,13,2,9,0,4,1,65,0,1902,1
680,39,13,2,9,0,4,1,50,0,1902,1
681,46,16,2,9,0,4,1,50,0,1902,1
682,48,4,2,13,0,4,1,40,0,1902,0
683,35,16,2,9,0,1,1,40,0,1902,1
684,56,10,2,2,0,4,1,60,0,1902,1
685,49,9,2,3,0,4,1,60,0,1902,1
686,61,15,2,9,0,4,1,40,0,1902,1
687,43,9,2,2,0,4,1,40,0,1902,1
688,37,9,2,2,0,4,1,50,0,1902,0
689,43,13,2,6,0,4,1,40,0,1902,1
690,41,9,2,11,0,4,1,40,0,1902,1
691,61,9,2,14,0,4,1,40,0,1902,1
692,30,13,2,0,0,4,1,40,0,1902,1
693,58,10,2,10,0,4,1,40,0,1902,1
694,40,9,2,9,0,4,1,40,0,1902,1
695,44,14,2,3,0,4,1,40,0,1902,1
696,40,13,2,3,0,4,1,32,0,1902,1
697,58,9,2,2,0,4,1,40,0,1902,0
698,48,9,2,2,0,4,1,40,0,1902,1
699,49,9,2,6,0,4,1,40,0,1902,0
700,50,13,2,3,0,4,1,50,0,1902,1
701,43,13,2,11,0,4,1,55,0,1902,1
702,53,9,2,13,0,4,1,40,0,1902,1
703,42,16,2,9,0,4,1,50,0,1902,1
704,56,9,2,11,0,4,1,40,0,1902,1
705,44,13,2,3,0,4,1,56,0,1902,1
706,29,13,2,9,5,4,0,50,0,1902,1
707,35,9,2,11,0,4,1,40,0,1902,1
708,44,9,2,11,0,4,1,40,0,1902,1
709,34,13,2,10,0,4,1,48,0,1902,1
710,42,14,2,9,0,1,1,55,0,1902,1
711,43,13,2,9,0,4,1,40,0,1902,1
712,57,11,2,9,0,4,1,45,0,1902,0
713,50,13,2,14,0,2,1,60,0,1902,1
714,45,10,2,2,0,4,1,40,0,1902,1
715,32,13,2,3,0,4,1,60,0,1902,1
716,33,13,2,0,0,4,1,45,0,1902,1
717,43,10,2,3,0,4,1,15,0,1902,1
718,32,9,2,11,0,4,1,50,0,1902,1
719,36,9,2,2,0,4,1,48,0,1902,1
720,50,9,2,11,0,4,1,60,0,1902,1
721,27,9,2,13,0,4,1,45,0,1902,0
722,60,15,2,3,0,4,1,40,0,1902,1
723,53,14,2,3,0,4,1,50,0,1902,1
724,61,16,2,9,0,4,1,40,0,1902,1
725,32,13,2,11,0,4,1,40,0,1902,1
726,52,13,2,3,0,4,1,60,0,1902,1
727,37,9,2,3,0,4,1,55,0,1902,1
728,33,9,2,12,5,4,0,40,0,1902,1
729,57,16,2,11,0,4,1,40,0,1902,1
730,43,9,2,2,0,4,1,99,0,1902,1
731,50,9,2,3,0,4,1,40,0,1902,1
732,43,10,2,2,0,4,1,40,0,1902,1
733,45,9,2,7,0,4,1,40,0,1902,1
734,37,9,2,11,0,4,1,45,0,1902,1
735,31,14,2,9,0,4,1,43,0,1902,1
736,33,12,2,2,0,4,1,50,0,1902,1
737,56,9,2,7,0,4,1,50,0,1887,1
738,43,10,2,9,5,4,0,50,0,1887,1
739,28,10,2,14,5,4,0,40,0,1887,1
740,52,6,2,2,0,4,1,47,0,1887,1
741,38,13,2,9,0,4,1,40,0,1887,1
742,40,4,2,2,0,2,1,40,0,1887,1
743,57,9,2,13,0,4,1,40,0,1887,1
744,41,10,2,2,0,4,1,50,0,1887,1
745,37,9,2,3,0,4,1,50,0,1887,1
746,42,9,2,2,0,4,1,40,0,1887,1
747,44,14,2,9,0,4,1,35,0,1887,1
748,39,13,2,3,0,4,1,50,0,1887,1
749,53,10,2,3,5,1,0,40,0,1887,1
750,51,10,2,3,0,4,1,65,0,1887,1
751,38,13,2,3,0,4,1,50,0,1887,1
752,43,10,2,10,0,4,1,40,0,1887,1
753,33,12,2,3,0,4,1,60,0,1887,1
754,43,13,2,11,0,4,1,40,0,1887,1
755,35,13,2,3,0,4,1,45,0,1887,1
756,41,10,2,3,0,4,1,50,0,1887,1
757,45,10,2,2,0,4,1,40,0,1887,1
758,59,9,2,6,0,4,1,40,0,1887,1
759,30,14,2,9,0,4,1,45,0,1887,1
760,32,13,2,10,0,4,1,45,0,1887,1
761,39,13,2,10,0,4,1,60,0,1887,1
762,43,13,2,9,5,4,0,70,0,1887,1
763,32,13,2,3,0,4,1,55,0,1887,1
764,39,9,2,10,0,4,1,40,0,1887,1
765,37,13,2,9,0,4,1,40,0,1887,1
766,34,10,2,3,5,4,0,40,0,1887,1
767,46,10,2,12,0,4,1,45,0,1887,1
768,51,16,2,9,0,4,1,40,0,1887,1
769,29,9,2,11,0,4,1,55,0,1887,1
770,34,13,2,9,5,4,0,40,0,1887,1
771,50,10,2,2,0,4,1,35,0,1887,1
772,34,10,2,5,0,4,1,40,0,1887,1
773,58,6,2,13,0,4,1,40,0,1887,1
774,56,3,2,3,0,4,1,67,0,1887,1
775,34,13,2,9,0,2,1,48,0,1887,1
776,36,13,2,9,0,4,1,40,0,1887,1
777,46,9,2,6,0,4,1,40,0,1887,1
778,35,13,2,3,0,1,1,50,0,1887,1
779,50,9,2,3,0,4,1,40,0,1887,1
780,27,13,2,3,0,4,1,45,0,1887,1
781,32,12,2,2,0,4,1,40,0,1887,1
782,44,9,2,3,0,4,1,70,0,1887,1
783,39,9,2,11,0,4,1,46,0,1887,1
784,33,9,2,0,5,4,0,20,0,1887,1
785,59,9,2,2,0,4,1,40,0,1887,1
786,59,10,2,2,0,4,1,55,0,1887,1
787,51,10,2,11,0,4,1,40,0,1887,1
788,37,11,2,2,0,4,1,40,0,1887,1
789,57,9,2,12,0,2,1,40,0,1887,1
790,25,11,2,9,5,4,0,40,0,1887,1
791,54,9,2,13,0,4,1,65,0,1887,1
792,47,10,2,13,0,4,1,40,0,1887,1
793,52,16,2,9,0,4,1,70,0,1887,1
794,40,13,2,9,0,4,1,40,0,1887,1
795,27,13,2,6,0,4,1,60,0,1887,1
796,31,13,2,3,0,2,1,40,0,1887,1
797,41,9,2,11,0,4,1,55,0,1887,1
798,41,9,2,13,0,4,1,45,0,1887,1
799,50,9,2,3,0,2,1,55,0,1887,1
800,36,10,2,6,0,4,1,40,0,1887,1
801,27,9,2,0,5,2,0,40,0,1887,1
802,46,10,2,11,0,4,1,40,0,1887,1
803,61,9,2,3,0,4,1,40,0,1887,1
804,39,13,2,9,0,4,1,40,0,1887,1
805,47,9,2,13,0,4,1,45,0,1887,1
806,45,9,2,6,0,4,1,40,0,1887,1
807,55,9,2,12,5,4,0,40,0,1887,1
808,38,7,2,3,0,4,1,45,0,1887,1
809,57,13,2,11,0,4,1,55,0,1887,1
810,38,6,2,11,0,4,1,40,0,1887,1
811,28,13,2,0,0,4,1,40,0,1887,1
812,40,10,2,5,0,4,1,40,0,1887,1
813,36,13,2,9,0,4,1,50,0,1887,1
814,36,9,2,2,0,4,1,60,0,1887,1
815,30,9,2,3,0,4,1,50,0,1887,1
816,35,9,2,0,5,4,0,42,0,1887,1
817,32,9,2,13,0,4,1,60,0,1887,1
818,55,9,2,5,0,4,1,40,0,1887,1
819,29,9,2,6,0,4,1,30,0,1887,1
820,37,12,2,11,0,4,1,40,0,1887,1
821,36,11,2,3,0,4,1,50,0,1887,1
822,42,14,2,14,5,4,0,48,0,1887,1
823,40,16,2,9,0,4,1,50,0,1887,1
824,26,14,2,9,0,4,1,40,0,1887,1
825,44,14,2,9,0,4,1,60,0,1887,1
826,47,13,2,3,0,4,1,40,0,1887,1
827,35,14,2,9,0,4,1,40,0,1887,1
828,58,10,2,11,0,4,1,40,0,1887,1
829,41,9,2,11,0,4,1,55,0,1887,1
830,41,9,2,2,0,4,1,40,0,1887,1
831,38,16,2,3,0,4,1,50,0,1887,1
832,47,13,2,11,0,4,1,40,0,1887,1
833,39,9,2,13,0,2,1,40,0,1887,1
834,42,10,2,11,0,4,1,50,0,1887,1
835,42,13,2,11,0,4,1,40,0,1887,1
836,37,11,2,9,5,4,0,35,0,1887,1
837,41,13,2,9,0,4,1,40,0,1887,1
838,51,9,2,2,0,4,1,40,0,1887,1
839,50,13,2,2,0,4,1,50,0,1887,1
840,43,6,2,6,0,2,1,40,0,1887,1
841,28,12,2,12,0,4,1,70,0,1887,1
842,35,12,2,11,0,4,1,45,0,1887,1
843,59,9,2,3,0,4,1,40,0,1887,1
844,28,13,2,9,0,4,1,40,0,1887,1
845,42,15,2,9,0,4,1,40,0,1887,1
846,51,14,2,3,0,4,1,47,0,1887,1
847,54,14,2,3,0,4,1,44,0,1887,1
848,45,9,2,2,0,4,1,40,0,1887,1
849,38,13,2,9,5,2,0,40,0,1887,1
850,46,14,2,1,0,4,1,40,0,1887,1
851,33,10,2,10,0,4,1,40,0,1887,1
852,36,13,2,3,0,4,1,40,0,1887,1
853,36,16,2,9,0,4,1,50,0,1887,1
854,61,10,2,0,0,4,1,40,0,1887,1
855,30,9,2,2,0,4,1,48,0,1887,1
856,50,11,2,9,5,4,0,36,0,1887,1
857,58,11,2,2,0,4,1,48,0,1887,1
858,43,13,2,6,0,4,1,40,0,1887,1
859,40,10,2,2,0,4,1,68,0,1887,1
860,55,9,2,12,0,4,1,40,0,1887,1
861,52,13,2,3,0,4,1,40,0,1887,1
862,44,10,2,2,0,4,1,55,0,1887,1
863,39,15,2,9,0,4,1,50,0,1887,1
864,45,13,2,11,0,4,1,60,0,1887,1
865,42,13,2,9,0,4,1,40,0,1887,1
866,29,10,2,3,0,4,1,50,0,1887,1
867,46,10,2,13,0,4,1,40,0,1887,1
868,55,13,2,3,0,4,1,40,0,1887,1
869,33,15,2,9,0,4,1,40,0,1887,1
870,44,10,2,13,0,4,1,60,0,1887,1
871,37,13,2,3,0,4,1,47,0,1887,1
872,64,12,2,11,0,4,1,50,0,1887,1
873,43,14,2,9,0,4,1,45,0,1887,1
874,36,13,2,11,0,4,1,35,0,1887,1
875,55,13,2,3,0,4,1,40,0,1887,1
876,34,9,2,3,0,4,1,45,0,1887,1
877,29,11,2,6,0,4,1,48,0,1887,1
878,37,10,2,3,0,2,1,60,0,1887,1
879,42,13,2,0,5,1,0,40,0,1887,1
880,41,12,2,2,0,4,1,40,0,1887,1
881,45,10,2,2,0,4,1,40,0,1887,1
882,35,9,2,11,0,1,1,50,0,1887,1
883,61,11,2,2,0,4,1,60,0,1887,1
884,49,10,2,3,0,4,1,40,0,1887,1
885,52,9,2,4,0,4,1,60,0,1887,1
886,46,12,2,10,0,4,1,50,0,1887,1
887,23,14,2,9,0,1,1,50,0,1887,1
888,36,10,2,2,0,4,1,40,0,1887,1
889,43,9,2,3,0,3,1,40,0,1887,1
890,35,14,2,9,0,4,1,40,0,1887,1
891,39,9,2,6,0,4,1,40,0,1887,1
892,39,13,2,3,0,4,1,40,0,1887,1
893,47,14,2,9,0,4,1,50,0,1887,1
894,53,10,2,10,0,4,1,40,0,1887,1
895,53,10,2,13,0,4,1,45,0,1887,1
896,26,14,4,9,1,4,0,40,0,1876,0
897,52,9,4,11,1,4,1,50,0,1876,0
898,61,3,0,13,1,4,1,56,0,1876,0
899,28,9,4,10,2,2,1,40,0,1876,0
900,42,14,0,9,1,4,0,40,0,1876,0
901,44,14,4,9,1,4,1,42,0,1876,0
902,51,9,5,6,1,4,1,40,0,1876,0
903,39,9,0,2,1,4,1,40,0,1876,0
904,36,13,0,9,1,4,1,44,0,1876,0
905,45,10,0,3,1,4,1,50,0,1876,0
906,27,13,4,3,1,4,1,40,0,1876,0
907,40,14,4,0,1,4,0,35,0,1876,0
908,25,13,4,11,1,4,0,40,0,1876,0
909,47,9,0,11,3,4,1,40,0,1876,0
910,32,13,4,9,1,4,1,50,0,1876,0
911,53,9,5,0,4,4,0,38,0,1876,0
912,32,10,4,11,3,4,1,60,0,1876,0
913,49,9,0,2,1,4,1,40,0,1876,0
914,27,11,4,9,1,4,0,36,0,1876,0
915,26,13,4,3,1,4,1,38,0,1876,0
916,60,9,5,7,1,2,1,50,0,1876,0
917,56,14,0,11,1,4,1,60,0,1876,0
918,58,12,0,0,1,4,1,40,0,1876,0
919,39,13,4,11,1,4,1,50,0,1876,0
920,53,14,0,9,4,4,0,38,0,1876,0
921,27,10,4,2,1,1,1,45,0,1876,0
922,46,14,0,9,1,4,0,60,0,1876,0
923,30,9,4,3,1,4,1,45,0,1876,0
924,38,9,4,2,1,4,1,40,0,1876,0
925,41,13,4,9,1,4,0,40,0,1876,0
926,27,9,4,13,1,4,1,75,0,1876,0
927,43,13,0,12,1,4,1,40,0,1876,0
928,30,13,4,9,1,4,1,40,0,1876,0
929,25,13,4,9,1,4,0,40,0,1876,0
930,26,13,0,3,1,4,1,38,0,1876,0
931,53,13,0,9,1,4,0,54,0,1876,0
932,39,7,0,2,1,4,1,46,0,1876,0
933,47,10,0,9,1,4,0,40,0,1876,0
934,44,10,5,2,1,4,1,55,0,1876,0
935,61,9,2,4,0,4,1,60,0,1848,1
936,44,12,2,2,0,4,1,40,0,1848,1
937,28,9,2,2,0,4,1,42,0,1848,1
938,34,13,2,9,0,4,1,40,0,1848,1
939,39,13,2,11,0,4,1,40,0,1848,1
940,41,11,2,12,0,4,1,48,0,1848,1
941,35,13,2,3,0,4,1,70,0,1848,1
942,34,9,2,2,0,4,1,50,0,1848,1
943,30,12,2,3,0,4,1,50,0,1848,1
944,30,9,2,2,0,4,1,50,0,1848,1
945,33,13,2,0,0,4,1,45,0,1848,1
946,60,9,2,14,0,4,1,40,0,1848,1
947,31,9,2,2,0,4,1,40,0,1848,1
948,50,9,2,12,0,4,1,40,0,1848,1
949,27,9,2,9,0,4,1,45,0,1848,1
950,37,9,2,3,0,4,1,65,0,1848,1
951,30,9,2,2,0,4,1,40,0,1848,1
952,49,10,2,9,0,4,1,44,0,1848,1
953,52,14,2,9,5,2,0,40,0,1848,1
954,39,8,2,13,0,4,1,40,0,1848,1
955,37,9,2,6,0,4,1,48,0,1848,1
956,39,14,2,9,0,4,1,50,0,1848,1
957,38,13,2,3,0,4,1,54,0,1848,1
958,44,13,2,9,0,4,1,40,0,1848,1
959,45,10,2,2,0,4,1,40,0,1848,1
960,54,9,2,11,0,4,1,40,0,1848,1
961,58,12,2,6,0,2,1,40,0,1848,1
962,36,13,2,0,0,4,1,55,0,1848,1
963,45,5,2,7,0,4,1,40,0,1848,1
964,46,11,2,12,0,4,1,40,0,1848,1
965,41,9,2,11,0,4,1,45,0,1848,1
966,41,14,2,3,0,4,1,40,0,1848,1
967,34,9,2,2,0,4,1,50,0,1848,1
968,33,16,2,9,0,4,1,40,0,1848,1
969,63,13,2,11,0,4,1,40,0,1848,1
970,56,10,2,11,0,4,1,50,0,1848,1
971,48,9,2,12,5,4,0,40,0,1848,1
972,40,12,2,3,0,4,1,55,0,1848,1
973,59,10,2,3,0,4,1,45,0,1848,1
974,32,13,2,11,0,4,1,50,0,1848,1
975,29,13,2,9,0,4,1,60,0,1848,1
976,41,9,2,2,0,4,1,40,0,1848,1
977,30,10,2,11,0,4,1,40,0,1848,1
978,34,14,2,6,0,4,1,40,0,1848,1
979,41,10,2,13,0,4,1,65,0,1848,1
980,46,13,2,9,0,4,1,45,0,1848,1
981,39,14,2,3,0,4,1,45,0,1848,1
982,26,9,2,2,0,2,1,60,0,1848,1
983,27,13,2,11,0,4,1,55,0,1848,1
984,61,13,2,9,0,4,1,40,0,1848,1
985,37,13,2,3,5,4,0,40,0,1848,1
986,67,10,2,11,0,4,1,70,0,1844,0
987,66,10,2,14,0,4,1,40,0,1825,1
988,66,9,2,11,0,4,1,10,0,1825,1
989,74,13,2,3,0,4,1,12,0,1825,1
990,66,9,2,3,0,4,1,40,0,1825,1
991,71,10,5,11,4,2,1,2,0,1816,0
992,80,10,4,9,1,4,1,60,0,1816,0
993,24,9,4,7,1,4,0,40,0,1762,0
994,20,7,3,14,3,1,0,40,0,1762,0
995,28,10,4,13,1,4,1,40,0,1762,0
996,59,9,0,11,4,4,0,30,0,1762,0
997,24,9,4,11,3,4,0,32,0,1762,0
998,24,10,4,11,3,4,1,40,0,1762,0
999,52,9,6,11,4,4,0,40,0,1762,0
1000,39,13,0,0,1,4,1,40,0,1762,0
1001,43,9,0,7,1,2,0,35,0,1762,0
1002,22,6,4,11,1,4,0,25,0,1762,0
1003,30,12,0,0,3,4,0,40,0,1762,0
1004,21,7,3,5,3,4,1,40,0,1762,0
1005,24,9,0,10,3,4,0,40,0,1762,0
1006,21,10,4,11,3,4,0,28,0,1762,0
1007,49,14,0,3,4,4,1,45,0,1755,1
1008,52,13,0,9,4,4,0,40,0,1755,1
1009,38,10,0,2,1,4,1,40,0,1741,0
1010,30,13,4,11,1,4,1,48,0,1741,0
1011,38,13,4,3,4,1,1,40,0,1741,0
1012,25,8,4,6,1,4,1,40,0,1741,0
1013,34,13,4,3,2,4,0,45,0,1741,0
1014,24,13,4,9,1,4,1,45,0,1741,0
1015,25,13,4,9,1,4,1,40,0,1741,0
1016,31,13,4,3,1,4,1,38,0,1741,0
1017,39,13,4,0,1,4,1,40,0,1741,0
1018,35,9,0,13,1,4,1,60,0,1741,0
1019,31,6,4,13,2,4,1,40,0,1741,0
1020,30,9,4,6,1,4,1,42,0,1741,0
1021,42,14,4,9,1,4,0,35,0,1741,0
1022,42,10,0,3,1,4,0,50,0,1741,0
1023,41,13,4,9,1,4,0,40,0,1741,0
1024,46,9,0,2,1,4,1,40,0,1741,0
1025,34,13,4,3,1,4,1,40,0,1741,0
1026,33,9,0,14,1,2,1,40,0,1741,0
1027,36,13,0,3,1,4,1,40,0,1741,0
1028,36,13,4,11,1,4,0,40,0,1741,0
1029,44,12,0,0,1,2,0,40,0,1741,0
1030,28,9,0,7,1,4,0,52,0,1741,0
1031,52,9,0,0,4,4,0,38,0,1741,0
1032,43,13,4,0,1,4,1,40,0,1741,0
1033,45,9,2,6,5,4,0,40,0,1740,0
1034,30,13,2,9,0,4,1,45,0,1740,0
1035,50,10,2,0,0,4,1,48,0,1740,0
1036,41,13,2,9,5,4,0,20,0,1740,0
1037,31,10,2,0,5,4,0,20,0,1740,0
1038,27,9,2,2,0,4,1,40,0,1740,0
1039,63,13,2,11,0,4,1,35,0,1740,0
1040,33,9,2,0,5,4,0,25,0,1740,0
1041,28,9,2,13,0,4,1,40,0,1740,0
1042,34,10,2,2,0,4,1,40,0,1740,0
1043,31,11,2,2,0,4,1,40,0,1740,0
1044,30,15,2,9,0,2,1,40,0,1740,0
1045,47,12,2,10,0,4,1,40,0,1740,0
1046,35,9,2,2,0,4,1,40,0,1740,0
1047,32,10,2,11,0,4,1,47,0,1740,0
1048,33,10,2,11,0,4,1,50,0,1740,0
1049,38,9,2,2,0,4,1,48,0,1740,0
1050,35,10,2,11,0,4,1,40,0,1740,0
1051,42,9,2,13,0,4,1,43,0,1740,0
1052,47,13,2,2,0,4,1,40,0,1740,0
1053,34,9,2,7,5,4,0,35,0,1740,0
1054,53,10,2,3,0,4,1,40,0,1740,0
1055,37,12,2,9,0,4,1,45,0,1740,0
1056,33,10,2,2,0,4,1,40,0,1740,0
1057,32,10,2,0,5,3,0,40,0,1740,0
1058,38,13,2,2,0,4,1,40,0,1740,0
1059,52,10,2,3,0,4,1,60,0,1740,0
1060,35,13,2,3,0,4,1,80,0,1740,0
1061,46,14,2,0,0,4,1,60,0,1740,0
1062,28,9,2,2,0,4,1,30,0,1740,0
1063,58,12,2,2,0,4,1,40,0,1740,0
1064,29,13,2,3,0,4,1,70,0,1740,0
1065,30,10,2,2,0,4,1,40,0,1740,0
1066,53,9,2,13,0,4,1,50,0,1740,0
1067,53,9,2,7,0,2,1,40,0,1740,0
1068,31,12,2,0,5,4,0,40,0,1740,0
1069,46,10,2,3,0,4,1,40,0,1740,0
1070,59,11,2,11,0,4,1,50,0,1740,0
1071,62,9,2,2,0,4,1,40,0,1740,0
1072,46,9,2,5,0,4,1,35,0,1740,0
1073,45,10,2,11,0,4,1,50,0,1740,0
1074,63,10,2,0,0,4,1,40,0,1740,0
1075,73,2,2,13,0,4,1,20,0,1735,0
1076,75,10,2,2,0,2,1,40,0,1735,0
1077,45,15,0,9,4,2,0,40,0,1726,0
1078,39,9,0,6,4,4,1,40,0,1726,0
1079,32,10,0,10,4,4,0,38,0,1726,0
1080,25,13,4,3,3,4,0,60,0,1726,0
1081,24,5,4,6,1,4,1,40,0,1721,0
1082,24,9,4,7,3,2,1,30,0,1721,0
1083,31,7,0,5,2,2,1,40,0,1721,0
1084,31,10,4,7,3,4,1,16,0,1721,0
1085,20,9,4,0,1,2,0,30,0,1721,0
1086,39,10,0,7,1,4,0,55,0,1721,0
1087,19,9,4,7,3,4,0,40,0,1721,0
1088,18,9,4,11,1,4,0,40,0,1721,0
1089,18,10,4,7,3,4,1,20,0,1721,0
1090,23,12,4,14,3,4,1,20,0,1721,0
1091,19,10,4,0,3,4,0,30,0,1721,0
1092,17,7,4,7,3,4,1,15,0,1721,0
1093,17,8,4,7,3,4,0,25,0,1721,0
1094,22,10,4,14,3,2,1,20,0,1721,0
1095,19,10,4,11,3,0,0,25,0,1721,0
1096,21,10,4,0,3,4,0,35,0,1721,0
1097,23,10,4,0,1,4,0,40,0,1721,0
1098,39,6,3,7,1,4,0,15,0,1721,0
1099,20,10,4,0,3,4,0,28,0,1719,0
1100,20,12,4,7,3,4,1,20,0,1719,0
1101,21,9,4,7,1,4,0,16,0,1719,0
1102,18,9,4,5,3,4,0,15,0,1719,0
1103,30,10,4,14,1,4,0,25,0,1719,0
1104,19,10,4,12,3,4,1,16,0,1719,0
1105,22,10,4,13,3,4,1,30,0,1719,0
1106,26,1,3,6,1,4,1,40,0,1719,0
1107,19,9,4,7,1,4,0,40,0,1719,0
1108,22,9,3,11,1,4,1,40,0,1719,0
